231
t_index	 tf-idf
10  0.05341503757425641
83  0.09465718181010944
312  0.04021295492225218
320  0.04229789438400142
725  0.06222484687002568
726  0.042873527392418995
764  0.057156992743953916
933  0.04121529001248113
972  0.029352624892888646
981  0.04821135723251996
983  0.08091332246190415
988  0.07288899617103585
1000  0.03394687480929347
1112  0.022530377939052864
1189  0.037990701243534285
1246  0.03681384329058779
1247  0.052248574658957866
1261  0.028513575498504234
1299  0.011239460089699569
1375  0.05112081053196225
1480  0.05556393782366556
1483  0.023477538216555432
1496  0.03819719890648529
1570  0.028615653976995406
1681  0.017243780486722312
1720  0.05007988673025193
1779  0.030242015795297488
1859  0.037586929940088436
2274  0.04095765680960458
2383  0.03861990000196382
2427  0.09108985748328931
2477  0.05112081053196225
2590  0.014933413569989397
2627  0.08528213454357056
2740  0.028615653976995406
3016  0.04021295492225218
3089  0.04696197720662732
3147  0.03441064598748439
3150  0.052248574658957866
3198  0.03394687480929347
3205  0.061435363342425914
3233  0.04442987853387478
3273  0.041477926113213694
3290  0.05284979960348679
3297  0.1850274459342798
3298  0.04510628618560639
3299  0.08820790219075489
3305  0.037990701243534285
3345  0.06342162544568546
3352  0.07590708727703169
3357  0.07590708727703169
3368  0.021105341753345393
3379  0.02519379156755372
3443  0.10719371675720252
3481  0.053146582513049184
3568  0.03171081272284273
3725  0.058029897811083336
3778  0.03264396436708933
3788  0.03819719890648529
3806  0.03197092332002962
3808  0.04991438153374192
3811  0.09751995045036199
3836  0.027533049605475122
3902  0.03306447494767125
4087  0.07979808345015693
4132  0.061047988917079174
4151  0.09556389095483007
4246  0.04581831027450798
4301  0.06978177163036574
4451  0.05007988673025193
4477  0.06351394890449696
4515  0.03184024274594224
4545  0.017602088439128236
4549  0.044103951095377444
4565  0.04778194547741504
4601  0.031205133856678217
4617  0.07590708727703169
4671  0.028211882673549557
4737  0.042582648779441665
4789  0.017024564436761473
4870  0.047809379066164864
4943  0.024496055164187625
4975  0.037586929940088436
4996  0.07979808345015693
5123  0.023131602883581785
5156  0.01254842520114829
5240  0.042019011633628214
5309  0.04121529001248113
5349  0.01903721439344949
5496  0.504872029557754
5549  0.0366272839990261
5719  0.014785189245986124
5768  0.015543109319705038
5893  0.05347899836191632
6124  0.022727831580135933
6199  0.04656991108279523
6237  0.02811279553294508
6320  0.028211882673549557
6334  0.05112081053196225
6388  0.03738947629900537
6557  0.01903721439344949
6599  0.06351394890449696
6619  0.04911338036084087
6629  0.05347899836191632
6672  0.06493898509020443
6683  0.11605979562216667
6696  0.017830948962107386
6766  0.054832660586744845
6814  0.03364629945731828
6825  0.03681384329058779
6837  0.0563370244731662
7032  0.11522069463262848
7033  0.04618889055712667
7329  0.04070483946371305
7338  0.040281726644388595
7341  0.027627964620952836
7508  0.021043241682332965
7518  0.023477538216555432
7529  0.10449714931791573
7544  0.13328963560162432
7577  0.023338100546532785
7584  0.030132077903626882
7590  0.05413890163795808
7600  0.054832660586744845
7635  0.07252342434401948
7660  0.08634159890226167
7679  0.015543109319705038
7697  0.026356191652528622
7701  0.057156992743953916
7726  0.02601375983834144
7770  0.022080562900248384
7816  0.026886664905470863
7831  0.042019011633628214
7847  0.0563370244731662
7962  0.023131602883581785
8025  0.07288899617103585
8066  0.034568838834092605
8219  0.023338100546532785
8370  0.023618428388439982
8490  0.04911338036084087
8518  0.022530377939052864
8520  0.062163227928826385
8536  0.08885975706774955
8558  0.18183045328082387
8759  0.059965384545558886
8857  0.03905623894503042
9021  0.07044157674059885
9107  0.07979808345015693
9126  0.029031850944337276
9127  0.044688614772721534
9242  0.09590884642411428
9342  0.05347899836191632
9481  0.13970973324838568
9603  0.0308379076557133
9611  0.07979808345015693
9646  0.03278268695956816
9682  0.05007988673025193
9685  0.15534523986392432
9689  0.04174576326542336
9729  0.07979808345015693
9798  0.020140863322194297
9872  0.04232855152933989
9969  0.054832660586744845
10047  0.09387404813492212
10111  0.03237071599888448
10254  0.037990701243534285
10366  0.061047988917079174
10577  0.03950712517016577
10632  0.03905623894503042
10710  0.013586850326664627
10724  0.07590708727703169
10741  0.13891561531535426
11066  0.02326891710055045
11141  0.01100518330078883
11252  0.024885880903993254
11261  0.0755746178530545
11470  0.027723550419489162
11512  0.020988238561224223
11681  0.04911338036084087
11684  0.023904689533082432
11755  0.054832660586744845
11761  0.015779022292436187
11991  0.07288899617103585
11993  0.042019011633628214
12000  0.030598514960253467
12146  0.054832660586744845
12243  0.05413643148286044
12274  0.028311701091178334
12414  0.03681384329058779
12428  0.0447638543714192
12434  0.05413890163795808
12449  0.05112081053196225
12472  0.09556389095483007
12473  0.0743897276325127
12474  0.04510628618560639
12535  0.01888665253220499
12574  0.04618889055712667
12605  0.04510628618560639
12862  0.07841629305301126
12912  0.029461262699442197
13013  0.03371838026909871
13031  0.08528213454357056
13039  0.03505483126733589
13057  0.1022416210639245
13058  0.01859046549488874
13085  0.021954744930635286
13146  0.05284979960348679
13182  0.03719486381625635
13270  0.07703935200239104
13293  0.057156992743953916
13491  0.11605979562216667
13620  0.03441064598748439
13636  0.0447638543714192
13704  0.04581831027450798
13722  0.07979808345015693
13733  0.052248574658957866
13798  0.03379575218459195
13833  0.04696197720662732
13859  0.05112081053196225
13886  0.044103951095377444
13913  0.048542504381558785
13975  0.01834850315295028
13976  0.047236856776879964
14021  0.030717681671212957
14034  0.017466608165782656
14041  0.021223467693714585
14052  0.058963049455329944
14065  0.028915013959650047
14129  0.048654850544544465
14199  0.02661882775326119
14376  0.03287652429126996
