227
t_index	 tf-idf
149  0.047366962502513744
164  0.07643464496302702
337  0.03790975164057383
389  0.03765980123624621
420  0.03171743907681659
482  0.028079521650961736
483  0.04488441081478531
914  0.08279416245535913
1005  0.026903765386362844
1056  0.03127117401554385
1088  0.03790975164057383
1112  0.02019299174288962
1180  0.04488441081478531
1353  0.02175326114829493
1483  0.021041890048747618
1570  0.025646958343884127
1575  0.025285075794973782
1589  0.04074166944333896
1681  0.015454845805361692
1720  0.04488441081478531
1867  0.036481966232873524
1900  0.04573745886726413
1976  0.02362190114401161
2021  0.059629755799203446
2425  0.034049402925795905
2645  0.02339099577915473
2714  0.038164964543412436
2895  0.04170982414484528
2940  0.04488441081478531
2974  0.0392421708893099
2997  0.07296393246574705
3092  0.19814277541772543
3178  0.017244513761972342
3190  0.03141811114951318
3195  0.02976251996150065
3199  0.031869921151858285
3329  0.02573914255337673
3363  0.03896451792060196
3364  0.05692477282255194
3368  0.018915794173938426
3481  0.023816478018076223
3593  0.028537016138817657
3751  0.021238441405595127
3808  0.02236803787510419
3811  0.029134287930989863
3897  0.030562073338690172
3957  0.027213284289575142
4034  0.021104862476750263
4040  0.031125996650051106
4077  0.04011988365872837
4093  0.09262439244497123
4133  0.06532721740446373
4166  0.08483708954493879
4180  0.0547146408043974
4328  0.05200965782774589
4436  0.0218872090872045
4532  0.08483708954493879
4545  0.04732794462708484
4759  0.03765980123624621
4760  0.049799525809591356
4770  0.042089964958797355
4984  0.01984662060381125
5057  0.05820197039150313
5128  0.019789842209003535
5141  0.05280968087035536
5222  0.05200965782774589
5228  0.08279416245535913
5290  0.059031231207149856
5315  0.06658779788358916
5349  0.03412444425871936
5371  0.018706786149205564
5407  0.042089964958797355
5432  0.04011988365872837
5517  0.0547146408043974
5613  0.4074166944333896
5624  0.03218076293007923
5664  0.047930885813874675
5768  0.027861217330722565
5877  0.021104862476750263
5902  0.3666750249900506
6041  0.024508301312923645
6124  0.020369960800167737
6180  0.04617961696295459
6226  0.04914411402525074
6315  0.024847404966694606
6330  0.030130063976069436
6363  0.019236222481033582
6393  0.3155854269315459
6557  0.01706222212935968
6576  0.05692477282255194
6581  0.08483708954493879
6651  0.025196268327231108
6727  0.031869921151858285
6786  0.02339099577915473
6814  0.030155705730206716
6962  0.014912549912993026
6986  0.2602239497479391
7121  0.0542184614622347
7160  0.03461332623715684
7185  0.047366962502513744
7297  0.022605451164566685
7338  0.018051374364864956
7496  0.02753091377452457
7508  0.009430068298997282
7514  0.02339099577915473
7533  0.044018173453398715
7563  0.021954742215238823
7565  0.04708468957034179
7575  0.06022929469421241
7584  0.027006062745595593
7651  0.07151952996822096
7726  0.023314994494904807
7750  0.03765980123624621
7770  0.03957968441800707
7791  0.08721442649166823
7951  0.02710923073111735
7954  0.05049240954070914
7991  0.020489391964556368
8112  0.034234477744077944
8125  0.08483708954493879
8143  0.01706222212935968
8190  0.05122731121729166
8201  0.09003597948726035
8219  0.020916918167360108
8226  0.03561572887148693
8228  0.01962108544465495
8260  0.031566851238067475
8349  0.025925641080055448
8518  0.06057897522866886
8540  0.01738305429996305
8588  0.03869209825102807
8698  0.07123145774297386
8775  0.029005704993468582
8836  0.08148333888667791
8848  0.15286928992605403
8885  0.01865509240293737
9000  0.032024345725923394
9003  0.03540850732750738
9039  0.012056979097592407
9060  0.024508301312923645
9110  0.055277334125890726
9127  0.013350816566383145
9128  0.00959995127135411
9202  0.007496190605120527
9214  0.04852232824064016
9236  0.023239466741978982
9239  0.032499785687270834
9242  0.04297945088074326
9264  0.02573914255337673
9304  0.13082163973750235
9395  0.044018173453398715
9528  0.02148972544037163
9603  0.027638667062945363
9642  0.009921907165261154
9659  0.03604111164485715
9798  0.018051374364864956
9866  0.01990366619204899
9877  0.07905688246392578
9973  0.02959886804204217
10035  0.02601997747155631
10043  0.041397081227679565
10047  0.025240560331316733
10050  0.01945464578012689
10178  0.043607213245834116
10185  0.12916016581083078
10256  0.043110148395425305
10478  0.07643464496302702
10508  0.02467666742403974
10523  0.1474323420757522
10577  0.03540850732750738
10596  0.02753091377452457
10598  0.053744349884553004
10636  0.032499785687270834
10637  0.02901245610016509
10710  0.01217729934226525
10770  0.02442498713528111
10787  0.02976251996150065
10799  0.01865509240293737
10939  0.030155705730206716
11066  0.02085491207242264
11084  0.053744349884553004
11141  0.044385588761686315
11250  0.02925735665433442
11252  0.014869417310508292
11356  0.02467666742403974
11394  0.07643464496302702
11398  0.030283996748802566
11518  0.025832033162166156
11549  0.05049240954070914
11783  0.03869209825102807
11969  0.05876337528602713
12034  0.02650299615470713
12038  0.03386711129318325
12066  0.07151952996822096
12168  0.047930885813874675
12225  0.028537016138817657
12304  0.01315262961580087
12373  0.04431925751355678
12459  0.06311708538630918
12535  0.06770912048884575
12555  0.03693946072072944
12605  0.04042679030783518
12629  0.04320972959900125
12671  0.014177648236410502
12682  0.07086570343203483
12939  0.050749077348620476
12948  0.015219456562099824
13089  0.022795923418201414
13115  0.04106494633818772
13309  0.03952844123196289
13314  0.007935523359586513
13378  0.06532721740446373
13404  0.04488441081478531
13485  0.06803220038111522
13650  0.06004644346500342
13728  0.04631219622248561
13833  0.042089964958797355
14034  0.015654556502426985
14065  0.012957630797677084
14110  0.02630747312351359
14133  0.04682811089632528
14136  0.020549551716465417
14179  0.049799525809591356
14207  0.03098253740023407
14224  0.032499785687270834
14361  0.16967417908987759
14376  0.019643859957857186
