85
t_index	 tf-idf
285  0.13423123238894172
327  0.060451175462179076
401  0.12559951906829606
450  0.06891721927397294
482  0.0493120468855946
716  0.14423298119922082
720  0.060121115758465765
728  0.06254680951501305
880  0.13423123238894172
1712  0.057943760206240265
1734  0.10756188258168678
1950  0.05596858328342683
2354  0.050115479006536005
2666  0.13315094705377187
3232  0.050115479006536005
3334  0.10471920961823666
3418  0.11947522100358919
3745  0.2737112346085148
3836  0.08667220162226622
4286  0.21989845553267684
4437  0.03751164466728175
4518  0.09133712166416821
4565  0.0752071868475316
4643  0.08745578297694534
5123  0.07281674125096968
5161  0.08996319823288412
5446  0.060451175462179076
5463  0.034556035500242076
5562  0.1258341046315405
5732  0.09133712166416821
5796  0.11959219066296606
6278  0.14091362442821767
6696  0.056130636660487766
7177  0.08867259555159884
7508  0.04968203973075014
7519  0.061825098893463167
7563  0.038555972959102
7695  0.06993114539653154
7804  0.11947522100358919
7815  0.122254110455203
7816  0.04231871287468787
8092  0.07045681221410884
8187  0.09996883498481389
8477  0.07962750177724105
8524  0.0752071868475316
8540  0.030527371488369193
8560  0.23895044200717838
8901  0.09996883498481389
9177  0.08996319823288412
9231  0.08989181953389119
9812  0.04520197388560727
9813  0.06446598433236606
10099  0.09608749629759099
10290  0.07962750177724105
10507  0.04536510437311324
11375  0.040680333564948934
11421  0.0765811102788157
11448  0.1531622205576314
11488  0.22764919983886206
11503  0.07525036640027671
11512  0.033034786744308
11525  0.0765811102788157
11769  0.06570643758068606
11783  0.2717975878326801
11830  0.1250936190300261
11917  0.10221179436229784
12369  0.08996319823288412
12625  0.19993766996962778
12948  0.026727754300537806
12987  0.06852479480825564
13033  0.19711931274205818
13049  0.05073859932872382
13126  0.06528487084560064
13309  0.06941814649033606
13314  0.013936024439228954
13577  0.09608749629759099
13655  0.012665238258318624
13765  0.2180993147747784
14192  0.08667220162226622
14193  0.13423123238894172
14198  0.0822375120483694
14199  0.04189714613960245
14253  0.09941994589402704
14254  0.1300083024333993
14376  0.03449770103981562
