30
t_index	 tf-idf
995  0.16205995093076153
1112  0.12163632874440461
1422  0.10415272721598645
1670  0.31329007201953163
1799  0.2435184651475163
2244  0.10640835578811357
2695  0.1310349084468177
3140  0.09701669316699771
3232  0.17189814766639847
3570  0.2435184651475163
3696  0.1432332258841856
3963  0.22980317839294967
7496  0.16583769860110487
7770  0.11920788080259885
8452  0.2225118716967639
8540  0.10471013579038732
9106  0.32373931975749476
10695  0.2330692174095532
10799  0.11237249938855376
11637  0.35919118235139497
12038  0.20400499021307872
12220  0.047672917122736136
12827  0.12306115773003264
13227  0.1883678679816002
13314  0.04780113518668929
13520  0.07824721639356941
13655  0.08688457297094318
13785  0.2171004950710833
14063  0.13306902796296516
14383  0.11083517589806992
