50
t_index	 tf-idf
336  0.10563470702496042
2530  0.1507998809715371
2840  0.08697761777730201
2942  0.14469228380956864
3001  0.17111673427508195
3042  0.06996968889525479
3195  0.12302474156568453
3388  0.21910270077042074
4437  0.08829285143854347
4492  0.37877619688247255
5349  0.07052747787203638
5768  0.05758280996117459
5872  0.11795906529672749
6330  0.06227200080517958
6399  0.06605860670430631
6506  0.17860939947009136
6596  0.16106162225558546
6772  0.09544278256375402
6843  0.11893205753183031
7565  0.06487557475626819
8786  0.11606799084439602
9097  0.14469228380956864
9127  0.05518621272307518
9128  0.039681838961527084
9264  0.1063939264836305
9510  0.12464999297735732
9902  0.28457332125577917
10047  0.06955534266475785
10089  0.10235376999925602
10258  0.1370856601263971
10520  0.16460009381589633
10642  0.1972304084565709
11092  0.391857791981366
11141  0.020385540806620323
11252  0.030731709281067266
11462  0.10834388170142964
11471  0.12249449825100395
12091  0.14074476895204058
12113  0.13367566947147166
12115  0.08937047416822527
12769  0.1363848441479409
13045  0.06227200080517958
13102  0.14228666062788958
13314  0.03280184983544516
13650  0.12410236429536635
13655  0.05962148606887604
13885  0.1317357810594617
14063  0.09131394591242448
14151  0.09422799517322732
14376  0.04059939813218067
