43
t_index	 tf-idf
193  0.1918646416548467
547  0.156394518566702
1014  0.10234750776324718
1140  0.20280269432739212
1333  0.06389847189540447
1681  0.0698301328422314
1779  0.061233787510475736
1927  0.2694270665168079
1979  0.1952359276809064
2244  0.07981624427745894
2695  0.09828846789336414
3140  0.07277161669735493
3570  0.18266168249972364
3751  0.04798117054652641
3963  0.0861869657063015
5207  0.2851839812993387
5570  0.25198472726831417
5895  0.14330993735188868
6049  0.13163840145069816
6320  0.1142463809685086
6330  0.06806882438335073
6498  0.14540338859881605
7143  0.22204944999234255
7297  0.051069472890911294
8790  0.08546784850640016
9011  0.17731383085466423
10679  0.3453571442081467
11144  0.08178431132631923
11631  0.19014851339971497
11711  0.10779517168790079
12220  0.035759157918615364
12570  0.111881755925108
12827  0.09230740719277607
13098  0.17992251308079663
13128  0.22501081839053075
13175  0.16586146049141998
13520  0.058692749187258586
13655  0.06517157650664653
13785  0.1628457278473098
14005  0.14540338859881605
14190  0.033041085748432134
14303  0.13108792472397762
14383  0.0831367744430807
