269
t_index	 tf-idf
31  0.08426991491344851
78  0.02481637853557954
193  0.023408256204204246
248  0.03753978694868674
310  0.061486295802791316
325  0.06266886972968526
397  0.04998987702128388
636  0.03354395697372139
761  0.04098562170205831
972  0.05800847306293363
977  0.02837764673293616
997  0.02797566752729049
1014  0.02497361330279641
1029  0.06023723029404648
1069  0.0695871802330211
1077  0.08472931698379807
1085  0.048999438716468675
1093  0.058263212890145834
1106  0.034476763446840517
1138  0.024894764690255613
1167  0.0360107153659595
1235  0.034316704036041264
1302  0.034476763446840517
1332  0.02868726987138557
1333  0.04677521991390813
1422  0.019062958969836764
1423  0.04179585771198963
1483  0.023198881670528238
1513  0.038592677708547775
1516  0.07312764109362542
1570  0.028276012775009587
1585  0.07202387156857272
1681  0.1533520156315837
1700  0.0468035611223639
1702  0.09442963643747976
1746  0.04998987702128388
1870  0.08426991491344851
2000  0.0353300077032521
2105  0.20308629316692597
2217  0.02988818183410622
2244  0.1363306292845375
2252  0.05734113688814531
2590  0.014756167838029539
2610  0.041520285040520306
2616  0.01660933944828504
2632  0.1500122814795427
2706  0.05010585972472821
2741  0.0549044455525937
2840  0.023198881670528238
2875  0.06752698706382299
2956  0.05051405405001977
2986  0.02858326311255435
3042  0.09331242765011039
3126  0.15894265817116607
3140  0.0532705755480549
3232  0.03146232867392957
3233  0.04390253719261238
3263  0.04207723233755931
3279  0.09353368908712567
3368  0.04170968194669216
3388  0.02921980251218497
3478  0.12297259160558263
3539  0.041520285040520306
3545  0.04358047820971842
3566  0.035307142340856475
3603  0.05647859239241704
3751  0.011707790694975474
3773  0.05647859239241704
3792  0.04207723233755931
3808  0.0246609721210534
3840  0.026302887021630902
3849  0.045274489539636656
3963  0.021030311341528066
3980  0.04807736271446816
4040  0.034316704036041264
4093  0.05105963188566679
4119  0.045274489539636656
4225  0.03547959377948863
4337  0.0534963232212184
4440  0.0657423665660942
4473  0.034476763446840517
4594  0.030002901860894094
4644  0.042364658491899035
4671  0.027877033861454247
4719  0.033694973281759834
4748  0.0360107153659595
4805  0.03547959377948863
4809  0.056960119005461864
4825  0.044232549047541245
4832  0.04948548504584344
4857  0.04390253719261238
4870  0.02362096309815136
4879  0.029774438159808847
4885  0.0695871802330211
4955  0.1069926464424368
4961  0.03011861514702324
4979  0.04807736271446816
4990  0.02428018280004423
5128  0.10909243576064195
5178  0.0479663499959624
5240  0.041520285040520306
5315  0.014682734680427412
5371  0.041248815320858126
5706  0.054181847896434356
5742  0.02258974733665174
5768  0.03071725413234792
5872  0.03146232867392957
6049  0.03212082644193649
6053  0.03513688779563935
6066  0.05734113688814531
6125  0.08426991491344851
6295  0.03023533904232979
6399  0.05285793653869496
6407  0.058263212890145834
6409  0.058223169816565515
6557  0.018811260361986465
6593  0.04807736271446816
6654  0.047639133255637074
6696  0.017619312179564986
6720  0.032532083538312474
6728  0.04207723233755931
6843  0.03172184752838115
6866  0.02157098376289345
6904  0.05482099168434675
6944  0.03733880870934078
6962  0.032882453053019546
7196  0.0637070430206578
7262  0.04457091651453363
7297  0.04984544501095329
7338  0.019901810004269726
7341  0.027300046373135548
7438  0.20308629316692597
7528  0.04098562170205831
7584  0.029774438159808847
7595  0.03753978694868674
7656  0.07885095440669826
7703  0.06895352689368103
7753  0.08426991491344851
7770  0.06545546145638519
7817  0.028276012775009587
7965  0.019062958969836764
8007  0.030871760933191657
8116  0.0468035611223639
8143  0.018811260361986465
8174  0.03973566454279152
8226  0.07853335206914251
8228  0.04326486246466878
8355  0.10906920374510004
8356  0.0657423665660942
8370  0.02333809960709133
8452  0.04072610284760673
8453  0.03997647828423836
8699  0.02921980251218497
8775  0.01598953127202035
8786  0.030957936698489126
8805  0.02420530976914741
8818  0.0657423665660942
8856  0.05734113688814531
8857  0.038592677708547775
8860  0.027206257910626683
8879  0.039266676034571256
8992  0.06416821972627085
8995  0.03733880870934078
9017  0.06276009739489556
9022  0.054181847896434356
9039  0.013292932846863078
9127  0.014719400824304042
9128  0.01058403656092844
9202  0.008264620641255896
9236  0.025621730642273507
9262  0.07500614073977135
9273  0.09035584544106973
9289  0.034316704036041264
9300  0.021694162524811968
9312  0.029328903534870623
9422  0.0534963232212184
9455  0.0657423665660942
9472  0.07500614073977135
9593  0.042364658491899035
9642  0.032816987885538294
9671  0.1314847331321884
9713  0.07500614073977135
9739  0.04807736271446816
9749  0.04207723233755931
9803  0.054181847896434356
9855  0.02390994302812037
