554
t_index	 tf-idf
107  0.0160802480817854
434  0.033187965215201516
482  0.015628140268588265
555  0.016493446529659287
961  0.029392135323396025
968  0.03168246045950333
969  0.027281032449502432
972  0.014641876211317318
983  0.02018086722493817
998  0.016564841897477953
1000  0.016933611236901066
1004  0.037901560546548155
1011  0.018178876596090715
1028  0.032393306712740176
1057  0.03168246045950333
1087  0.01905378684355146
1092  0.029912341423776072
1094  0.01970721318169847
1190  0.042482733619482335
1240  0.01855379522893619
1255  0.01716495273382775
1256  0.03168246045950333
1292  0.025619529418245083
1299  0.0112130880230267
1308  0.016637000866598948
1319  0.03168246045950333
1333  0.01574199867879213
1416  0.012809764709122541
1463  0.03103942180516278
1466  0.06478661342548035
1468  0.016564841897477953
1485  0.016493446529659287
1486  0.011607159666330455
1490  0.03168246045950333
1499  0.0285114403029383
1575  0.05629137364057651
1586  0.011816921617396076
1591  0.047217539951991155
1630  0.011607159666330455
1631  0.03103942180516278
1644  0.017998951285357473
1649  0.022675476197620687
1687  0.03168246045950333
1750  0.01272798432237374
1779  0.02262829235568949
1829  0.02550043079154193
1859  0.01874936832240734
1911  0.06552443293827288
1954  0.03512889842010245
1961  0.015204435192099812
1969  0.025775848595576027
1978  0.04010087959047994
1979  0.024049117486224438
1996  0.19376857160418604
2000  0.017835242750647348
2004  0.024049117486224438
2031  0.14165261985597344
2086  0.017998951285357473
2223  0.011888316985214743
2244  0.009831746947083667
2284  0.022675476197620687
2288  0.04254101503972794
2290  0.11964936569510429
2293  0.03168246045950333
2343  0.03786449012746473
2395  0.014588116569909828
2415  0.02096020949085688
2467  0.025214285791121987
2471  0.034088874721424016
2527  0.01685822722025235
2558  0.024049117486224438
2590  0.007449187038708922
2611  0.03957168871799947
2616  0.06707761933735415
2645  0.03905598189341651
2742  0.027352001109883898
2763  0.01740450923463695
2777  0.04163181095001893
2791  0.020059299984634377
2823  0.027374414127374652
2840  0.011711225471918829
2895  0.011607159666330455
2926  0.02771678180047697
2954  0.021841477646090957
2974  0.0218409045113146
3012  0.03577290000031618
3061  0.024499070804975827
3077  0.04254101503972794
3147  0.05149485820148324
3153  0.04685178646934111
3178  0.009597730448747654
3195  0.03312968379495591
3269  0.013974348240435721
3335  0.029912341423776072
3345  0.07909101760786959
3368  0.010527910279836598
3381  0.033187965215201516
3384  0.029412349809160805
3414  0.047217539951991155
3466  0.021841477646090957
3481  0.026510940164644576
3491  0.019372592573961227
3539  0.02096020949085688
3540  0.036358985371766545
3546  0.027005935547240116
3566  0.01782369989188737
3572  0.02030466518085148
3576  0.02972260731666882
3593  0.015882766686986433
3626  0.03103942180516278
