51
t_index	 tf-idf
325  0.10955159638000737
1014  0.08731286255837427
1428  0.17301138213581624
1483  0.08110803760143145
1570  0.09885872689663204
1730  0.15019257192696583
2045  0.11472256449198705
2244  0.06809139683835028
2448  0.22434522716615002
2783  0.11997821967635616
2895  0.08038731257629007
3094  0.22434522716615002
3140  0.06208161102999051
3185  0.3019891403866923
3199  0.12284574993744096
3370  0.17477483969773205
3801  0.12284574993744096
3808  0.08621980500996743
4100  0.12465472730753564
5349  0.06576801565002224
5624  0.12404392018629373
6147  0.1194252418686841
6557  0.06576801565002224
7508  0.036349127022677376
8260  0.12167753710548242
8355  0.0635547092610803
8790  0.07291279165352595
8956  0.15582904486226215
9250  0.15582904486226215
9547  0.12110420378478959
9641  0.1014047461685879
9912  0.08676313763659582
10590  0.2050796969008271
10605  0.18392055098818613
10756  0.08568271772426458
11141  0.019009847044814808
11456  0.10215840894931967
11506  0.1574952655610622
11631  0.08110803760143145
11720  0.21496867231669364
12827  0.1574952655610622
12987  0.07520272368607658
13013  0.038829051971569536
13058  0.06422462868463284
13085  0.07584723155122455
13655  0.05559800161817702
13668  0.07151190490710717
13902  0.19195717697128617
14065  0.04994646410225925
14384  0.2005931317255408
14458  0.38391435394257234
