34
t_index	 tf-idf
575  0.1768733360036773
582  0.1558146513963555
603  0.14969606624363693
636  0.10346902581090105
681  0.1768733360036773
829  0.24322209341946102
1095  0.13345744051256367
2740  0.08721962939371898
2777  0.1695878829970657
3061  0.14969606624363693
3696  0.2425943949522098
4446  0.2842073977880203
4726  0.24322209341946102
5830  0.23136245727537047
6237  0.08568693238938593
6330  0.05123283974585793
6787  0.23542452449989043
7032  0.23412607874053096
7452  0.21464723894318477
7575  0.06827550063231293
7726  0.079289136430758
7962  0.07050441106153331
8182  0.2279239376214247
8277  0.14313865588573163
8408  0.13748256697534664
9141  0.1979320206109991
10270  0.2069380516218021
10856  0.2082924078668691
11255  0.16712825570550247
11651  0.13067718714289805
12038  0.11517455037047973
12883  0.07177296656180356
12907  0.07752389057462064
13045  0.1536985192375738
